07-01-2013	12085.4	11474.1	11201.4	11181.2	12671.4	18936.5	30995.0	33460.8	31784.8	30711.7	29686.2	29394.0	19509.9	36287.5	25552.6	23551.8	24650.2	26782.5	29461.9	30536.5	26684.8	21962.6	19055.7	14556.8	1
08-01-2013	12331.1	11436.6	11028.0	11108.5	12835.2	19067.8	31830.7	34637.6	32487.6	30584.6	27631.0	29501.6	29986.8	28793.3	25569.9	24102.7	23945.5	26104.2	29126.7	29915.7	26462.4	22283.5	19654.1	14504.3	1
09-01-2013	12560.7	11425.5	10810.5	10849.5	12825.2	19107.8	31842.4	34726.1	32370.4	30052.8	28134.7	28920.6	29759.4	28692.6	25698.5	23530.3	23730.9	26039.8	29150.0	30068.6	26330.2	22473.1	19626.6	15123.3	1
10-01-2013	12937.1	11613.1	11309.0	11391.7	12556.2	18536.8	31636.9	34375.5	32638.4	29384.0	29852.7	30261.2	29318.9	28523.8	21466.7	24885.0	25064.4	26421.3	29522.8	30434.2	26120.0	21442.5	18425.6	16303.9	1
11-01-2013	12868.2	11274.1	9989.52	10102.7	11171.3	17442.7	30511.2	33391.6	32802.4	29710.3	31498.9	31232.4	31662.3	31015.7	27900.1	26450.1	26372.1	27826.6	30163.4	30634.9	26672.4	23013.2	20683.4	17121.5	1
12-01-2013	14194.0	13005.8	12696.6	12816.0	13380.8	16058.8	22661.2	30846.9	36282.6	36373.1	34236.6	32927.7	32635.9	30303.9	27209.8	26518.5	26184.9	27499.7	28767.2	28313.2	24352.9	21268.6	20033.2	17949.6	2
13-01-2013	14715.3	12928.7	12391.5	12105.4	12982.1	14481.7	18076.2	24967.2	32442.7	34858.9	34084.6	32618.1	31221.3	29382.0	25597.0	24012.7	24466.0	26115.4	28153.4	28337.3	24170.6	21064.1	18722.2	14832.5	2
14-01-2013	11941.2	11324.2	11073.2	11189.0	12910.8	19487.0	32459.3	35538.6	33789.6	32413.2	30918.1	30800.2	31171.2	29749.4	26643.8	25148.3	24896.8	26641.8	29869.2	31058.1	27021.5	22252.6	19208.8	14413.7	1
15-01-2013	11916.2	11218.9	10872.3	11079.2	12546.1	19360.8	32843.2	35702.3	33285.2	31528.2	30147.6	30238.5	30779.5	29669.5	26204.3	24775.1	25083.1	27276.4	30310.8	31321.7	26987.2	21929.2	20007.4	15068.8	1
16-01-2013	12494.3	11834.7	11523.5	11514.8	12577.7	19833.8	32762.3	35997.2	33670.5	32116.6	30499.7	30572.5	31328.8	30239.2	26934.5	25213.7	25329.3	27182.2	30435.4	31183.6	27268.8	22469.6	19704.2	15180.1	1
17-01-2013	12306.8	11397.5	11189.4	11232.8	12880.6	19607.2	32585.0	35649.7	33762.7	31820.8	30270.8	30222.3	31296.9	30078.6	26778.6	24918.3	25390.2	27098.3	30015.5	30959.0	26757.1	22218.7	19639.3	15317.9	1
18-01-2013	12497.6	11679.7	11419.6	11419.9	12533.1	19389.2	32343.7	36140.1	34942.4	30635.4	31491.1	31807.0	32355.2	30485.6	28045.6	26899.4	27016.3	28481.6	30728.3	31063.1	27014.6	23208.9	20526.4	16705.8	1
19-01-2013	14328.5	13286.3	12805.4	13006.2	13471.1	16166.2	22234.2	30527.7	36157.4	36595.7	34318.6	33106.5	33107.3	31184.8	27850.1	24949.6	25797.9	27793.6	29447.1	29008.1	23988.6	20853.0	19187.1	17722.4	2
20-01-2013	14773.1	13565.6	12793.0	12458.5	12794.1	14502.2	18060.8	25533.2	34172.2	35630.9	35316.5	34025.9	32973.1	30833.6	27178.8	25365.5	25700.2	27877.7	29564.5	30100.8	25388.5	22183.1	20005.8	10376.5	2
21-01-2013	7830.76	9754.03	12479.0	12224.2	13921.2	20869.5	33601.3	36396.5	35285.7	33906.4	32478.9	32143.8	32795.8	31371.3	26573.2	24295.1	25134.8	26686.3	29566.2	30905.5	26194.2	21634.9	19157.7	14924.5	1
22-01-2013	12245.1	11480.7	11230.9	11163.9	12511.2	19474.2	32170.9	34614.8	32674.2	30952.7	29652.0	29712.3	30477.8	29470.1	26299.6	24632.1	25050.1	26812.8	29508.1	30351.7	26583.9	22199.7	19149.1	14514.9	1
